Time;UR_INT;T_INT;UR_EXT;T_EXT
2024-07-18 13:37:24; 43.00; 29.00; 37.00; 27.90
2024-07-18 13:37:34; 45.00; 28.00; 39.00; 28.00
2024-07-18 13:37:44; 45.00; 28.00; 40.00; 28.00
2024-07-18 13:37:54; 45.00; 28.00; 40.00; 28.00
2024-07-18 13:38:04; 46.00; 28.00; 40.00; 28.00
2024-07-18 13:38:14; 46.00; 28.00; 40.00; 28.00
2024-07-18 13:38:24; 46.00; 28.00; 41.00; 28.00
2024-07-18 13:38:34; 46.00; 28.00; 40.00; 28.00
2024-07-18 13:38:44; 46.00; 28.00; 40.00; 28.00
2024-07-18 13:38:54; 46.00; 28.00; 40.00; 28.00
2024-07-18 13:39:04; 44.00; 28.00; 39.00; 28.00
2024-07-18 13:39:14; 44.00; 28.00; 38.00; 28.00
2024-07-18 13:39:25; 44.00; 28.00; 38.00; 28.00
2024-07-18 13:39:35; 44.00; 28.00; 38.00; 28.00
2024-07-18 13:39:45; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:39:55; 45.00; 28.00; 38.00; 28.10
2024-07-18 13:40:05; 45.00; 28.00; 39.00; 28.10
2024-07-18 13:40:15; 45.00; 28.00; 39.00; 28.10
2024-07-18 13:40:25; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:40:35; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:40:45; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:40:55; 45.00; 28.00; 38.00; 28.10
2024-07-18 13:41:05; 45.00; 28.00; 39.00; 28.10
2024-07-18 13:41:15; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:41:25; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:41:35; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:41:45; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:41:56; 45.00; 28.00; 38.00; 28.10
2024-07-18 13:42:06; 45.00; 28.00; 38.00; 28.20
2024-07-18 13:42:16; 44.00; 28.00; 38.00; 28.20
2024-07-18 13:42:26; 44.00; 28.00; 37.00; 28.20
2024-07-18 13:42:36; 45.00; 28.00; 38.00; 28.20
2024-07-18 13:42:46; 45.00; 28.00; 38.00; 28.30
2024-07-18 13:42:56; 44.00; 28.00; 38.00; 28.30
2024-07-18 13:43:06; 44.00; 28.00; 38.00; 28.40
2024-07-18 13:43:16; 44.00; 28.00; 37.00; 28.40
2024-07-18 13:43:26; 43.00; 29.00; 37.00; 28.40
2024-07-18 13:43:36; 44.00; 29.00; 37.00; 28.50
2024-07-18 13:43:46; 42.00; 29.00; 37.00; 28.50
2024-07-18 13:43:56; 42.00; 29.00; 36.00; 28.40
2024-07-18 13:44:06; 43.00; 28.00; 36.00; 28.40
2024-07-18 13:44:16; 43.00; 28.00; 36.00; 28.30
2024-07-18 13:44:27; 43.00; 28.00; 36.00; 28.20
2024-07-18 13:44:37; 43.00; 28.00; 36.00; 28.20
2024-07-18 13:44:47; 43.00; 28.00; 36.00; 28.20
2024-07-18 13:44:57; 43.00; 28.00; 37.00; 28.10
2024-07-18 13:45:07; 43.00; 28.00; 37.00; 28.10
2024-07-18 13:45:17; 43.00; 28.00; 36.00; 28.10
2024-07-18 13:45:27; 43.00; 28.00; 36.00; 28.10
2024-07-18 13:45:37; 43.00; 28.00; 37.00; 28.10
2024-07-18 13:45:47; 43.00; 28.00; 37.00; 28.00
2024-07-18 13:45:57; 43.00; 28.00; 37.00; 28.00
2024-07-18 13:46:07; 43.00; 28.00; 37.00; 28.00
2024-07-18 13:46:17; 43.00; 28.00; 37.00; 28.10
2024-07-18 13:46:27; 44.00; 28.00; 38.00; 28.10
2024-07-18 13:46:37; 46.00; 28.00; 39.00; 28.10
2024-07-18 13:46:47; 47.00; 28.00; 40.00; 28.10
2024-07-18 13:46:58; 47.00; 28.00; 40.00; 28.20
2024-07-18 13:47:08; 46.00; 28.00; 40.00; 28.10
2024-07-18 13:47:18; 45.00; 28.00; 39.00; 28.10
2024-07-18 13:47:28; 44.00; 28.00; 38.00; 28.10
